what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"org.eclipse.ui.workbench",1471687436588
started,bundle,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.workbench.texteditor",1471687436589
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1471687436589
started,bundle,org.eclipse.update.core,3.2.500.v20110330,"org.eclipse.update.core",1471687436595
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1471687436595
started,bundle,org.eclipse.wst.common.project.facet.core,1.4.201.v201201101553,"org.eclipse.wst.common.project.facet.core",1471687436595
started,bundle,org.eclipse.wst.web,1.1.501.v201201190400,"org.eclipse.wst.web",1471687436596
os,sysinfo,,,"win32",1471687436598
arch,sysinfo,,,"x86_64",1471687436598
ws,sysinfo,,,"win32",1471687436598
locale,sysinfo,,,"en_IN",1471687436598
processors,sysinfo,,,"8",1471687436598
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1471687436598
java.runtime.version,sysinfo,,,"1.8.0_91-b15",1471687436598
java.specification.name,sysinfo,,,"Java Platform API Specification",1471687436598
java.specification.vendor,sysinfo,,,"Oracle Corporation",1471687436598
java.specification.version,sysinfo,,,"1.8",1471687436598
java.vendor,sysinfo,,,"Oracle Corporation",1471687436598
java.version,sysinfo,,,"1.8.0_91",1471687436598
java.vm.info,sysinfo,,,"mixed mode",1471687436598
java.vm.name,sysinfo,,,"Java HotSpot(TM) 64-Bit Server VM",1471687436598
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1471687436598
java.vm.specification.vendor,sysinfo,,,"Oracle Corporation",1471687436598
java.vm.specification.version,sysinfo,,,"1.8",1471687436598
java.vm.vendor,sysinfo,,,"Oracle Corporation",1471687436598
java.vm.version,sysinfo,,,"25.91-b15",1471687436598
opened,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1471687440181
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1471687440392
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1471687480303
started,bundle,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui",1471687482382
started,bundle,org.eclipse.jdt.junit.core,3.7.0.v20110928-1453,"org.eclipse.jdt.junit.core",1471687482483
started,bundle,org.eclipse.wst.server.core,1.1.304.v20120208_1420,"org.eclipse.wst.server.core",1471687482516
started,bundle,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui",1471687482531
started,bundle,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui",1471687482600
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1471687487102
started,bundle,org.eclipse.wst.ws.service.policy.ui,1.0.300.v201108240515,"org.eclipse.wst.ws.service.policy.ui",1471687487998
started,bundle,org.eclipse.wst.ws.service.policy,1.0.303.v201009221810,"org.eclipse.wst.ws.service.policy",1471687487999
started,bundle,org.eclipse.wst.command.env,1.0.409.v201004211805,"org.eclipse.wst.command.env",1471687488015
started,bundle,org.eclipse.wst.ws,1.1.203.v201004211805,"org.eclipse.wst.ws",1471687488016
started,bundle,org.eclipse.wst.common.frameworks.ui,1.2.100.v201105122000,"org.eclipse.wst.common.frameworks.ui",1471687488047
started,bundle,org.eclipse.wst.common.core,1.2.0.v200908252030,"org.eclipse.wst.common.core",1471687488050
started,bundle,org.eclipse.compare,3.5.202.R37x_v20111109-0800,"org.eclipse.compare",1471687488113
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1471687489920
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1471687523274
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.properties",1471687523285
started,bundle,org.eclipse.wst.common.frameworks,1.2.102.v201201190400,"org.eclipse.wst.common.frameworks",1471687523707
started,bundle,org.eclipse.emf.common,2.7.0.v20120127-1122,"org.eclipse.emf.common",1471687523716
started,bundle,org.eclipse.emf.ecore,2.7.0.v20120127-1122,"org.eclipse.emf.ecore",1471687523753
started,bundle,org.eclipse.wst.common.emf,1.2.100.v201101101900,"org.eclipse.wst.common.emf",1471687523758
started,bundle,org.eclipse.jem.util,2.1.100.v201103021400,"org.eclipse.jem.util",1471687523767
started,bundle,org.eclipse.emf.ecore.xmi,2.7.0.v20120127-1122,"org.eclipse.emf.ecore.xmi",1471687523772
started,bundle,org.eclipse.wst.common.emfworkbench.integration,1.2.101.v201107140600,"org.eclipse.wst.common.emfworkbench.integration",1471687523774
started,bundle,org.eclipse.wst.common.modulecore,1.2.103.v201201190400,"org.eclipse.wst.common.modulecore",1471687523800
started,bundle,org.eclipse.jst.common.project.facet.core,1.4.200.v201103170302,"org.eclipse.jst.common.project.facet.core",1471687523837
started,bundle,org.eclipse.jst.ws.jaxrs.core,1.0.301.v201108240656,"org.eclipse.jst.ws.jaxrs.core",1471687523840
started,bundle,org.eclipse.jdt.junit,3.7.0.v20110928-1453,"org.eclipse.jdt.junit",1471687569380
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1471687571149
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1471687571162
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1471687571797
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1471687576218
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1471687581389
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1471687586028
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1471687586623
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1471687587224
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1471687668639
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1471687677616
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1471687683649
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1471687686640
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1471687688314
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1471687688320
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1471687688911
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1471687693790
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1471687708535
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1471687949513
started,bundle,org.eclipse.mylyn.ide.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.ide.ui",1471687959902
started,bundle,org.eclipse.jpt.jaxb.ui,1.1.2.v201201260000,"org.eclipse.jpt.jaxb.ui",1471687959913
started,bundle,org.eclipse.jpt.jpa.ui,3.0.2.v201201243020,"org.eclipse.jpt.jpa.ui",1471687959922
started,bundle,org.eclipse.jpt.common.core,1.0.2.v201111103010,"org.eclipse.jpt.common.core",1471687959929
started,bundle,org.eclipse.jpt.jpa.core,3.0.2.v201201243020,"org.eclipse.jpt.jpa.core",1471687959933
started,bundle,org.eclipse.jst.ws.jaxws.ui,1.0.100.v201104032053,"org.eclipse.jst.ws.jaxws.ui",1471687959946
started,bundle,org.eclipse.mylyn.java.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.java.ui",1471687959953
started,bundle,org.eclipse.pde.api.tools,1.0.301.v20111129-2053,"org.eclipse.pde.api.tools",1471687959991
started,bundle,org.eclipse.pde.api.tools.ui,1.0.301.v20110803_r371,"org.eclipse.pde.api.tools.ui",1471687959992
started,bundle,org.eclipse.jpt.jaxb.core,1.0.2.v201111103010,"org.eclipse.jpt.jaxb.core",1471687960115
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1471687963426
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1471687963580
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1471687969402
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1471687977385
