what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.compare,3.5.202.R37x_v20111109-0800,"org.eclipse.compare",1471847080242
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1471847083377
started,bundle,org.eclipse.jdt.apt.core,3.3.500.v20110420-1015,"org.eclipse.jdt.apt.core",1471847098692
started,bundle,org.eclipse.jdt.apt.pluggable.core,1.0.400.v20110305-1450,"org.eclipse.jdt.apt.pluggable.core",1471847098698
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1471847108786
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.properties",1471847108792
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1471847110995
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1471847113635
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1471847114739
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1471847270270
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1471847270302
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1471847271799
closed,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1471847271891
stopped,bundle,org.eclipse.jst.ws.axis.creation.ui,1.0.700.v201104070312,"org.eclipse.jst.ws.axis.creation.ui",1471847272152
stopped,bundle,org.eclipse.jst.ws.axis.consumption.ui,1.0.505.v201004211805,"org.eclipse.jst.ws.axis.consumption.ui",1471847272154
stopped,bundle,org.eclipse.jst.ws.axis.consumption.core,1.0.407.v201104071820,"org.eclipse.jst.ws.axis.consumption.core",1471847272156
stopped,bundle,org.eclipse.jst.ws.axis2.creation.ui,1.0.104.v201004211805,"org.eclipse.jst.ws.axis2.creation.ui",1471847272158
