what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1470121064288
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1470121065680
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1470121065915
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1470121105252
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1470121111958
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1470121112160
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1470121112290
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1470121115140
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1470121116842
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1470121120881
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1470121140202
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.properties",1470121140212
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1470121147853
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1470121169366
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1470121175834
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1470121181717
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1470121218270
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.toggleOverwrite",1470121255533
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1470121257976
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1470121264836
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1470121265115
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1470121272858
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1470121275315
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1470121276373
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1470121277634
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1470121285993
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1470121295386
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1470121300852
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1470121302345
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1470121306255
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1470121307527
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1470121312979
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1470121313235
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1470121324538
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1470121328639
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.selectAll",1470121328649
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1470121344583
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1470121354143
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1470121383233
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1470121385401
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1470121410157
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1470121410643
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1470121410825
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1470121421386
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1470121458821
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1470121470690
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1470121470988
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1470121505451
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1470121525873
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.toggleOverwrite",1470121530405
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1470121537613
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1470121540073
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1470121594843
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1470121604615
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1470121606649
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1470121621241
