what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"org.eclipse.ui.workbench",1470821396792
started,bundle,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.workbench.texteditor",1470821396793
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1470821396794
started,bundle,org.eclipse.update.core,3.2.500.v20110330,"org.eclipse.update.core",1470821396797
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1470821396797
started,bundle,org.eclipse.wst.common.project.facet.core,1.4.201.v201201101553,"org.eclipse.wst.common.project.facet.core",1470821396798
started,bundle,org.eclipse.wst.web,1.1.501.v201201190400,"org.eclipse.wst.web",1470821396798
os,sysinfo,,,"win32",1470821396802
arch,sysinfo,,,"x86_64",1470821396802
ws,sysinfo,,,"win32",1470821396802
locale,sysinfo,,,"en_IN",1470821396802
processors,sysinfo,,,"8",1470821396802
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1470821396802
java.runtime.version,sysinfo,,,"1.8.0_91-b15",1470821396802
java.specification.name,sysinfo,,,"Java Platform API Specification",1470821396802
java.specification.vendor,sysinfo,,,"Oracle Corporation",1470821396802
java.specification.version,sysinfo,,,"1.8",1470821396802
java.vendor,sysinfo,,,"Oracle Corporation",1470821396802
java.version,sysinfo,,,"1.8.0_91",1470821396802
java.vm.info,sysinfo,,,"mixed mode",1470821396802
java.vm.name,sysinfo,,,"Java HotSpot(TM) 64-Bit Server VM",1470821396802
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1470821396802
java.vm.specification.vendor,sysinfo,,,"Oracle Corporation",1470821396802
java.vm.specification.version,sysinfo,,,"1.8",1470821396802
java.vm.vendor,sysinfo,,,"Oracle Corporation",1470821396802
java.vm.version,sysinfo,,,"25.91-b15",1470821396802
opened,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1470821400601
started,bundle,org.eclipse.jdt.apt.core,3.3.500.v20110420-1015,"org.eclipse.jdt.apt.core",1470821439848
started,bundle,org.eclipse.jdt.apt.pluggable.core,1.0.400.v20110305-1450,"org.eclipse.jdt.apt.pluggable.core",1470821439854
started,bundle,org.eclipse.core.variables,3.2.500.v20110928-1503,"org.eclipse.core.variables",1470821439884
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1470826302663
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1470826303089
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1470841875917
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1470841881262
started,bundle,org.eclipse.wst.ws.service.policy.ui,1.0.300.v201108240515,"org.eclipse.wst.ws.service.policy.ui",1470841882244
started,bundle,org.eclipse.wst.ws.service.policy,1.0.303.v201009221810,"org.eclipse.wst.ws.service.policy",1470841882247
started,bundle,org.eclipse.wst.command.env,1.0.409.v201004211805,"org.eclipse.wst.command.env",1470841882263
started,bundle,org.eclipse.wst.ws,1.1.203.v201004211805,"org.eclipse.wst.ws",1470841882264
started,bundle,org.eclipse.wst.common.frameworks.ui,1.2.100.v201105122000,"org.eclipse.wst.common.frameworks.ui",1470841882288
started,bundle,org.eclipse.wst.common.core,1.2.0.v200908252030,"org.eclipse.wst.common.core",1470841882291
started,bundle,org.eclipse.compare,3.5.202.R37x_v20111109-0800,"org.eclipse.compare",1470841882385
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1470841884486
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1470841899635
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.properties",1470841899654
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1470841903530
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1470841905737
closed,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1470841905857
stopped,bundle,org.eclipse.jst.ws.axis.creation.ui,1.0.700.v201104070312,"org.eclipse.jst.ws.axis.creation.ui",1470841906204
stopped,bundle,org.eclipse.jst.ws.axis.consumption.ui,1.0.505.v201004211805,"org.eclipse.jst.ws.axis.consumption.ui",1470841906209
activated,perspective,org.eclipse.jdt.ui,,"org.eclipse.jdt.ui.JavaPerspective",1470841920110
started,bundle,org.eclipse.osgi,3.7.2.v20120110-1415,"org.eclipse.osgi",1470841920112
started,bundle,org.eclipse.equinox.simpleconfigurator,1.0.200.v20110815-1438,"org.eclipse.equinox.simpleconfigurator",1470841920113
started,bundle,com.ibm.icu,4.4.2.v20110823,"com.ibm.icu",1470841920113
started,bundle,org.eclipse.compare.core,3.5.200.I20110208-0800,"org.eclipse.compare.core",1470841920113
started,bundle,org.eclipse.core.contenttype,3.4.100.v20110423-0524,"org.eclipse.core.contenttype",1470841920114
started,bundle,org.eclipse.core.databinding.observable,1.4.0.I20110222-0800,"org.eclipse.core.databinding.observable",1470841920114
started,bundle,org.eclipse.core.expressions,3.4.300.v20110228,"org.eclipse.core.expressions",1470841920115
started,bundle,org.eclipse.core.filebuffers,3.5.200.v20110928-1504,"org.eclipse.core.filebuffers",1470841920115
started,bundle,org.eclipse.core.filesystem,1.3.100.v20110423-0524,"org.eclipse.core.filesystem",1470841920115
started,bundle,org.eclipse.core.jobs,3.5.101.v20120113-1953,"org.eclipse.core.jobs",1470841920116
started,bundle,org.eclipse.core.net,1.2.100.I20110511-0800,"org.eclipse.core.net",1470841920117
started,bundle,org.eclipse.core.resources,3.7.101.v20120125-1505,"org.eclipse.core.resources",1470841920117
started,bundle,org.eclipse.core.runtime,3.7.0.v20110110,"org.eclipse.core.runtime",1470841920117
started,bundle,org.eclipse.core.runtime.compatibility,3.2.100.v20100505,"org.eclipse.core.runtime.compatibility",1470841920118
started,bundle,org.eclipse.core.runtime.compatibility.auth,3.2.200.v20110110,"org.eclipse.core.runtime.compatibility.auth",1470841920118
started,bundle,org.eclipse.core.variables,3.2.500.v20110928-1503,"org.eclipse.core.variables",1470841920119
started,bundle,org.eclipse.debug.core,3.7.1.v20111129-2031,"org.eclipse.debug.core",1470841920120
started,bundle,org.eclipse.epp.mpc.ui,1.1.1.I20110907-0947,"org.eclipse.epp.mpc.ui",1470841920121
started,bundle,org.eclipse.epp.usagedata.gathering,1.3.1.R201106061540,"org.eclipse.epp.usagedata.gathering",1470841920121
started,bundle,org.eclipse.epp.usagedata.recording,1.3.1.R201106061540,"org.eclipse.epp.usagedata.recording",1470841920121
started,bundle,org.eclipse.equinox.app,1.3.100.v20110321,"org.eclipse.equinox.app",1470841920122
started,bundle,org.eclipse.equinox.common,3.6.0.v20110523,"org.eclipse.equinox.common",1470841920122
started,bundle,org.eclipse.equinox.ds,1.3.1.R37x_v20110701,"org.eclipse.equinox.ds",1470841920123
started,bundle,org.eclipse.equinox.event,1.2.100.v20110502,"org.eclipse.equinox.event",1470841920123
started,bundle,org.eclipse.equinox.p2.core,2.1.1.v20120113-1346,"org.eclipse.equinox.p2.core",1470841920124
