what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1470641090385
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1470641103055
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.create.getter.setter",1470641103120
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1470641108367
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1470641133716
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1470641155465
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1470641161438
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1470641163564
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1470641167711
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1470641171578
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1470641173909
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1470641176365
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.delete.line",1470641177545
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1470641179068
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1470641181134
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1470641196953
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1470641204494
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.create.getter.setter",1470641204504
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1470641213931
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1470641238074
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.create.getter.setter",1470641238079
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1470641257714
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1470641335737
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1470641514956
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1470641539004
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.create.getter.setter",1470641539039
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1470641548864
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1470641550948
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1470641551239
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1470641554696
error,log,,,"Failed to retrieve default libraries for C:\\Program Files\\Java\\jdk1.8.0_91",1470641928996
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1470642003969
